date;id_magasin;id_ticket;heure;id_client;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte
2017-12-01;1232;1232203;19:25:01;199;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;1232;1232204;19:35:01;200;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-01;1232;1232205;19:45:01;201;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;1232;1232206;19:55:01;202;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;1232;1232207;20:05:01;203;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;1232;1232208;20:15:01;204;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-01;1232;1232209;20:25:01;205;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;1232;1232210;20:35:01;206;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-01;1232;1232211;20:45:01;207;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-01;1232;1232212;20:55:01;208;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;1232;1232213;21:05:01;209;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-01;1232;1232214;21:15:01;210;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-01;1232;1232215;21:25:01;211;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-01;44545;44545216;21:35:01;212;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-01;44545;44545217;21:45:01;213;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;44545;44545218;21:55:01;214;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;44545;44545219;22:05:01;215;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;44545;44545220;22:15:01;216;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;44545;44545221;22:25:01;217;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;44545;44545222;22:35:01;218;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;44545;44545223;22:45:01;219;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;44545;44545224;22:55:01;220;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;44545;44545225;23:05:01;221;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-01;44545;44545226;23:15:01;222;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;44545;44545227;23:25:01;223;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;44545;44545228;23:35:01;224;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;44545;44545229;23:45:01;225;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-01;44545;44545230;23:55:01;226;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;44545;44545231;00:05:01;227;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-01;44545;44545232;00:15:01;228;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-01;44545;44545233;00:25:01;229;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;44545;44545234;00:35:01;230;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-01;44545;44545235;00:45:01;231;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-01;44545;44545236;00:55:01;232;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-01;44545;44545237;01:05:01;233;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-01;44545;44545238;01:15:01;234;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;445;445239;01:25:01;235;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;445;445240;01:35:01;236;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;445;445241;01:45:01;237;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;445;445242;01:55:01;238;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;445;445243;02:05:01;239;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;445;445244;02:15:01;240;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;445;445245;02:25:01;241;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;445;445246;02:35:01;242;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-01;445;445247;02:45:01;243;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;445;445248;02:55:01;244;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;445;445249;03:05:01;245;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;445;445250;03:15:01;246;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-01;445;445251;03:25:01;247;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;445;445252;03:35:01;248;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-01;445;445253;03:45:01;249;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-01;445;445254;03:55:01;250;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;4478;4478255;04:05:01;251;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-01;4478;4478256;04:15:01;252;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-01;4478;4478257;04:25:01;253;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-01;4478;4478258;04:35:01;254;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-01;4478;4478259;04:45:01;255;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;4478;4478260;04:55:01;256;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;4478;4478261;05:05:01;257;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;223;223262;05:15:01;258;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223263;05:25:01;259;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223264;05:35:01;260;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;223;223265;05:45:01;261;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223266;05:55:01;262;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223267;06:05:01;263;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-01;223;223268;06:15:01;264;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223269;06:25:01;265;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223270;06:35:01;266;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223271;06:45:01;267;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-01;223;223272;06:55:01;268;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;223;223273;07:05:01;269;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-01;223;223274;07:15:01;270;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-01;223;223275;07:25:01;271;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;223;223276;07:35:01;272;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-01;223;223277;07:45:01;273;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-01;223;223278;07:55:01;274;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-01;223;223279;08:05:01;275;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-01;223;223280;08:15:01;276;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;223;223281;08:25:01;277;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;223;223282;08:35:01;278;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;223;223283;08:45:01;279;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223284;08:55:01;280;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223285;09:05:01;281;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;223;223286;09:15:01;282;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223287;09:25:01;283;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223288;09:35:01;284;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-01;223;223289;09:45:01;285;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223290;09:55:01;286;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223291;10:05:01;287;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223292;10:15:01;288;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-01;223;223293;10:25:01;289;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;223;223294;10:35:01;290;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-01;223;223295;10:45:01;291;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-01;223;223296;10:55:01;292;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;223;223297;11:05:01;293;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-01;223;223298;11:15:01;294;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-01;223;223299;11:25:01;295;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-01;223;223300;11:35:01;296;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-01;223;223301;11:45:01;297;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;223;223302;11:55:01;298;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;223;223303;12:05:01;299;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;223;223304;12:15:01;300;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223305;12:25:01;301;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223306;12:35:01;302;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;223;223307;12:45:01;303;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223308;12:55:01;304;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223309;13:05:01;305;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-01;223;223310;13:15:01;306;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223311;13:25:01;307;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;223;223312;13:35:01;308;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;223;223313;13:45:01;309;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-01;223;223314;13:55:01;310;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;2245;2245315;14:05:01;311;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-01;2245;2245316;14:15:01;312;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-01;2245;2245317;14:25:01;313;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;2245;2245318;14:35:01;314;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-01;2245;2245319;14:45:01;315;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-01;2245;2245320;14:55:01;316;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-01;2245;2245321;15:05:01;317;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-01;2245;2245322;15:15:01;318;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;2245;2245323;15:25:01;319;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;2245;2245324;15:35:01;320;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-01;2245;2245325;15:45:01;321;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;2245;2245326;15:55:01;322;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;2245;2245327;16:05:01;323;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-01;2245;2245328;16:15:01;324;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-01;2245;2245329;16:25:01;325;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-01;2245;2245330;16:35:01;326;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-02;1245;1245331;16:45:01;327;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1245;1245332;16:55:01;328;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1245;1245333;17:05:01;329;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1245;1245334;17:15:01;330;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-02;1245;1245335;17:25:01;331;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1245;1245336;17:35:01;332;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-02;1245;1245337;17:45:01;333;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-02;1245;1245338;17:55:01;334;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1245;1245339;18:05:01;335;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-02;1245;1245340;18:15:01;336;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-02;1245;1245341;18:25:01;337;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-02;1245;1245342;18:35:01;338;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-02;1245;1245343;18:45:01;339;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1245;1245344;18:55:01;340;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1245;1245345;19:05:01;341;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1245;1245346;19:15:01;342;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247347;19:25:01;343;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247348;19:35:01;344;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1247;1247349;19:45:01;345;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247350;19:55:01;346;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247351;20:05:01;347;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247352;20:15:01;348;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247353;20:25:01;349;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247354;20:35:01;350;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247355;20:45:01;351;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-02;1247;1247356;20:55:01;352;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1247;1247357;21:05:01;353;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247358;21:15:01;354;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247359;21:25:01;355;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1247;1247360;21:35:01;356;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-02;1247;1247361;21:45:01;357;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-02;1247;1247362;21:55:01;358;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-02;1247;1247363;22:05:01;359;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-02;1247;1247364;22:15:01;360;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1247;1247365;22:25:01;361;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1247;1247366;22:35:01;362;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1247;1247367;22:45:01;363;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247368;22:55:01;364;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247369;23:05:01;365;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1247;1247370;23:15:01;366;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247371;23:25:01;367;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247372;23:35:01;368;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247373;23:45:01;369;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247374;23:55:01;370;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247375;00:05:01;371;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247376;00:15:01;372;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-02;1247;1247377;00:25:01;373;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1247;1247378;00:35:01;374;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247379;00:45:01;375;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247380;00:55:01;376;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1247;1247381;01:05:01;377;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-02;1247;1247382;01:15:01;378;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-02;1247;1247383;01:25:01;379;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-02;1247;1247384;01:35:01;380;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-02;1247;1247385;01:45:01;381;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1247;1247386;01:55:01;382;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1247;1247387;02:05:01;383;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;1247;1247388;02:15:01;384;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247389;02:25:01;385;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247390;02:35:01;386;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;1247;1247391;02:45:01;387;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247392;02:55:01;388;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;1247;1247393;03:05:01;389;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-02;1247;1247394;03:15:01;390;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;9999;9999395;03:25:01;391;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-02;9999;9999396;03:35:01;392;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-02;9999;9999397;03:45:01;393;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-02;9999;9999398;03:55:01;394;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-02;9999;9999399;04:05:01;395;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-02;9999;9999400;04:15:01;396;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-02;9999;9999401;04:25:01;397;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-02;9999;9999402;04:35:01;398;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-02;9999;9999403;04:45:01;399;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-02;9999;9999404;04:55:01;400;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-02;9999;9999405;05:05:01;401;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
